customerID;SeniorCitizen;tenure;Contract;PaymentMethod;MonthlyCharges;Churn;tenure_group;auto_payment
4424-TKOPW;Yes;2;Month-to-month;Electronic check;93.85;Yes;< 1 ano;Manual
4415-WNGVR;Yes;12;One year;Electronic check;79.2;No;1-2 anos;Manual
2522-AHJXR;No;60;Month-to-month;Bank transfer (automatic);109.45;No;> 2 anos;Automatico
0412-UCCNP;No;55;Two year;Electronic check;59.2;No;> 2 anos;Manual
1816-FLZDK;No;1;Month-to-month;Mailed check;29.15;No;< 1 ano;Manual
7096-UCLNH;No;1;Month-to-month;Mailed check;20.05;No;< 1 ano;Manual
8443-ZRDBZ;No;4;Month-to-month;Electronic check;76.05;Yes;< 1 ano;Manual
9136-ALYBR;No;1;Month-to-month;Mailed check;24.45;Yes;< 1 ano;Manual
4615-PIVVU;No;42;Two year;Credit card (automatic);66.5;No;> 2 anos;Automatico
8885-QSQBX;No;1;Month-to-month;Bank transfer (automatic);49.55;No;< 1 ano;Automatico
7479-NITWS;No;7;Month-to-month;Credit card (automatic);89.35;Yes;< 1 ano;Automatico
8617-ENBDS;No;3;Month-to-month;Credit card (automatic);73.6;No;< 1 ano;Automatico
9385-NXKDA;No;72;Two year;Credit card (automatic);82.65;No;> 2 anos;Automatico
0430-IHCDJ;No;15;Month-to-month;Electronic check;49;No;1-2 anos;Manual
2959-MJHIC;No;4;Month-to-month;Electronic check;80.35;Yes;< 1 ano;Manual
6674-KVJHG;No;11;One year;Electronic check;25.2;No;< 1 ano;Manual
1814-DKOLC;No;5;Month-to-month;Mailed check;25.45;No;< 1 ano;Manual
4201-JMNGR;Yes;1;Month-to-month;Electronic check;55.8;Yes;< 1 ano;Manual
9351-HXDMR;No;72;Two year;Credit card (automatic);110.9;No;> 2 anos;Automatico
3537-HPKQT;No;55;Month-to-month;Credit card (automatic);77.75;No;> 2 anos;Automatico
2129-ALKBS;No;40;Month-to-month;Electronic check;26.2;No;> 2 anos;Manual
5821-MMEIL;No;57;Two year;Bank transfer (automatic);19.9;No;> 2 anos;Automatico
5960-WPXQM;No;1;Month-to-month;Electronic check;79.05;Yes;< 1 ano;Manual
0684-AOSIH;No;1;Month-to-month;Electronic check;95;Yes;< 1 ano;Manual
8260-NGFNY;No;1;Month-to-month;Mailed check;25.2;Yes;< 1 ano;Manual
1309-XGFSN;Yes;52;One year;Electronic check;80.85;No;> 2 anos;Manual
1866-RZZQS;Yes;41;Month-to-month;Electronic check;98.4;Yes;> 2 anos;Manual
6968-URWQU;No;43;One year;Mailed check;56.35;No;> 2 anos;Manual
4742-TXUEX;No;47;Two year;Bank transfer (automatic);19.3;No;> 2 anos;Automatico
9631-XEYKE;No;3;Month-to-month;Bank transfer (automatic);50.4;No;< 1 ano;Automatico
8631-NBHFZ;Yes;66;Two year;Credit card (automatic);79.4;Yes;> 2 anos;Automatico
1335-MXCSE;No;55;Two year;Credit card (automatic);55.25;No;> 2 anos;Automatico
8873-TMKGR;No;29;One year;Mailed check;19.1;No;> 2 anos;Manual
8800-JOOCF;No;12;Month-to-month;Electronic check;84.05;No;1-2 anos;Manual
1469-LBJQJ;No;66;Month-to-month;Electronic check;105.2;No;> 2 anos;Manual
4958-XCBDQ;Yes;35;Month-to-month;Electronic check;101.4;Yes;> 2 anos;Manual
8337-UPOAQ;Yes;10;Month-to-month;Electronic check;89.8;Yes;< 1 ano;Manual
0064-YIJGF;No;27;Month-to-month;Bank transfer (automatic);75.75;No;> 2 anos;Automatico
2386-OWURY;No;58;Month-to-month;Electronic check;95.3;No;> 2 anos;Manual
1725-IQNIY;No;54;Two year;Bank transfer (automatic);109.75;Yes;> 2 anos;Automatico
0310-VQXAM;No;9;Month-to-month;Mailed check;19.85;No;< 1 ano;Manual
6598-RFFVI;No;2;One year;Credit card (automatic);19.3;Yes;< 1 ano;Automatico
3453-RTHJQ;No;6;Month-to-month;Electronic check;69.1;No;< 1 ano;Manual
6712-OAWRH;Yes;26;Month-to-month;Electronic check;91.25;Yes;> 2 anos;Manual
6278-FEPBZ;No;9;Month-to-month;Mailed check;20.25;No;< 1 ano;Manual
4280-DLSHD;No;8;Month-to-month;Mailed check;54.75;No;< 1 ano;Manual
1508-DFXCU;No;12;Month-to-month;Electronic check;81.45;No;1-2 anos;Manual
8614-VGMMV;No;15;Month-to-month;Electronic check;49.1;Yes;1-2 anos;Manual
7868-BGSZA;No;43;One year;Electronic check;80.2;No;> 2 anos;Manual
2800-QQUSO;No;42;Month-to-month;Electronic check;100.3;No;> 2 anos;Manual
2930-UOTMB;No;31;Month-to-month;Credit card (automatic);65.25;Yes;> 2 anos;Automatico
7973-DZRKH;No;66;Two year;Credit card (automatic);90.95;No;> 2 anos;Automatico
5914-DVBWJ;Yes;18;Month-to-month;Electronic check;85.45;Yes;1-2 anos;Manual
7698-YFGEZ;No;1;Month-to-month;Mailed check;20;No;< 1 ano;Manual
2533-QVMSK;No;61;Two year;Electronic check;94.1;Yes;> 2 anos;Manual
9773-PEQBZ;No;10;Month-to-month;Electronic check;79.85;No;< 1 ano;Manual
8644-XLFBW;Yes;1;Month-to-month;Electronic check;71.65;Yes;< 1 ano;Manual
0650-BWOZN;Yes;18;Month-to-month;Electronic check;73.55;No;1-2 anos;Manual
8625-AZYZY;No;24;Month-to-month;Electronic check;104.65;Yes;> 2 anos;Manual
7785-RDVIG;No;3;Month-to-month;Mailed check;19.3;No;< 1 ano;Manual
9602-WCXPI;No;50;One year;Credit card (automatic);20.15;No;> 2 anos;Automatico
2903-YYTBW;No;1;Month-to-month;Electronic check;44.55;No;< 1 ano;Manual
3620-MWJNE;No;2;Month-to-month;Mailed check;54.45;No;< 1 ano;Manual
8573-JGCZW;No;17;One year;Bank transfer (automatic);19.65;No;1-2 anos;Automatico
6837-HAEVO;No;69;Two year;Electronic check;105;No;> 2 anos;Manual
6701-YVNQG;No;72;Two year;Credit card (automatic);88.7;No;> 2 anos;Automatico
9306-CPCBC;No;3;Month-to-month;Electronic check;74.25;Yes;< 1 ano;Manual
4304-XUMGI;Yes;50;Two year;Bank transfer (automatic);75.15;No;> 2 anos;Automatico
9504-YAZWB;No;53;Two year;Mailed check;20.25;No;> 2 anos;Manual
8819-ZBYNA;No;58;Two year;Credit card (automatic);109.1;No;> 2 anos;Automatico
6174-NRBTZ;No;46;One year;Bank transfer (automatic);30.75;No;> 2 anos;Automatico
9481-IEBZY;Yes;72;Month-to-month;Credit card (automatic);112.9;No;> 2 anos;Automatico
1833-VGRUM;Yes;1;Month-to-month;Electronic check;74.2;Yes;< 1 ano;Manual
6137-NICCO;No;6;Month-to-month;Mailed check;94.05;No;< 1 ano;Manual
9065-ZCPQX;No;72;Two year;Bank transfer (automatic);78.85;No;> 2 anos;Automatico
6402-EJMWF;No;4;Month-to-month;Mailed check;55.3;No;< 1 ano;Manual
3620-EHIMZ;No;52;Two year;Mailed check;19.35;No;> 2 anos;Manual
3213-VVOLG;No;0;Two year;Mailed check;25.35;No;< 1 ano;Manual
6870-ECSHE;No;2;One year;Mailed check;20.45;No;< 1 ano;Manual
8747-UDCOI;No;65;Two year;Bank transfer (automatic);19.35;No;> 2 anos;Automatico
8374-XGEJJ;Yes;43;Month-to-month;Electronic check;101;Yes;> 2 anos;Manual
2656-TABEH;No;4;Month-to-month;Electronic check;100.2;Yes;< 1 ano;Manual
6946-LMSQS;Yes;25;One year;Electronic check;89.05;Yes;> 2 anos;Manual
4626-OZDTJ;No;51;One year;Credit card (automatic);78.65;No;> 2 anos;Automatico
9169-BSVIN;No;12;Month-to-month;Bank transfer (automatic);74.75;No;1-2 anos;Automatico
2325-ZUSFD;No;57;One year;Bank transfer (automatic);70.1;Yes;> 2 anos;Automatico
8194-PEEBY;No;24;One year;Mailed check;19.9;No;> 2 anos;Manual
6872-HXFNF;No;64;One year;Bank transfer (automatic);58.35;No;> 2 anos;Automatico
3932-CMDTD;No;4;One year;Electronic check;105.65;Yes;< 1 ano;Manual
7714-YXSMB;No;26;Month-to-month;Bank transfer (automatic);100.5;No;> 2 anos;Automatico
8387-UGUSU;No;15;Month-to-month;Mailed check;20.05;No;1-2 anos;Manual
1080-BWSYE;Yes;64;Two year;Credit card (automatic);25.65;No;> 2 anos;Automatico
4039-HEUNW;Yes;36;Month-to-month;Electronic check;96.5;Yes;> 2 anos;Manual
1194-HVAIF;No;27;Month-to-month;Credit card (automatic);95;No;> 2 anos;Automatico
0812-WUPTB;Yes;1;Month-to-month;Mailed check;70.85;Yes;< 1 ano;Manual
3594-UVONA;No;35;One year;Credit card (automatic);85.95;Yes;> 2 anos;Automatico
0004-TLHLJ;No;4;Month-to-month;Electronic check;73.9;Yes;< 1 ano;Manual
1767-TGTKO;No;8;Month-to-month;Electronic check;45.45;No;< 1 ano;Manual
8439-LTUGF;No;10;Month-to-month;Credit card (automatic);20;No;< 1 ano;Automatico
8805-JNRAZ;No;2;Month-to-month;Mailed check;49.2;No;< 1 ano;Manual
5089-IFSDP;No;58;Two year;Bank transfer (automatic);109.45;Yes;> 2 anos;Automatico
6418-HNFED;No;51;Two year;Credit card (automatic);83.25;No;> 2 anos;Automatico
0206-OYVOC;No;46;Two year;Mailed check;19.25;No;> 2 anos;Manual
7291-CDTMJ;No;1;Month-to-month;Bank transfer (automatic);19.65;No;< 1 ano;Automatico
7128-GGCNO;No;46;Month-to-month;Bank transfer (automatic);72.8;No;> 2 anos;Automatico
0237-YFUTL;No;50;Month-to-month;Bank transfer (automatic);109.65;No;> 2 anos;Automatico
7691-KGKGP;No;53;Month-to-month;Credit card (automatic);65;No;> 2 anos;Automatico
6710-HSJRD;No;61;Month-to-month;Electronic check;114.1;No;> 2 anos;Manual
3675-EQOZA;No;5;Month-to-month;Bank transfer (automatic);20.65;No;< 1 ano;Automatico
0840-DCNZE;No;47;One year;Bank transfer (automatic);86.95;No;> 2 anos;Automatico
1732-FEKLD;No;54;One year;Bank transfer (automatic);94.75;No;> 2 anos;Automatico
9862-KJTYK;No;19;Month-to-month;Credit card (automatic);25.35;No;1-2 anos;Automatico
0479-HMSWA;No;26;Two year;Electronic check;105.45;No;> 2 anos;Manual
5854-KSRBJ;No;70;Two year;Mailed check;25.4;No;> 2 anos;Manual
0365-BZUWY;No;17;Month-to-month;Electronic check;102.55;No;1-2 anos;Manual
4817-VYYWS;No;30;Month-to-month;Electronic check;100.2;Yes;> 2 anos;Manual
5701-SVCWR;No;1;Month-to-month;Mailed check;24;No;< 1 ano;Manual
3129-AAQOU;No;19;Two year;Mailed check;25.6;No;1-2 anos;Manual
4922-CVPDX;No;26;Two year;Credit card (automatic);73.5;No;> 2 anos;Automatico
1396-QWFBJ;No;21;Month-to-month;Bank transfer (automatic);74.05;Yes;1-2 anos;Automatico
1357-BIJKI;No;50;One year;Electronic check;98.25;No;> 2 anos;Manual
1099-BTKWT;No;68;One year;Electronic check;54.4;No;> 2 anos;Manual
5299-SJCZT;No;3;Month-to-month;Bank transfer (automatic);101.55;Yes;< 1 ano;Automatico
2018-PZKMU;No;9;Month-to-month;Electronic check;103.1;No;< 1 ano;Manual
7340-KEFQE;No;51;Two year;Bank transfer (automatic);34.2;No;> 2 anos;Automatico
4570-QHXHL;No;9;Month-to-month;Electronic check;43.75;No;< 1 ano;Manual
2403-BCASL;Yes;41;One year;Electronic check;111.95;Yes;> 2 anos;Manual
7392-YYPYJ;No;22;Month-to-month;Electronic check;100.65;No;1-2 anos;Manual
2898-LSJGD;No;21;One year;Electronic check;55.95;Yes;1-2 anos;Manual
2223-GDSHL;No;71;Two year;Bank transfer (automatic);116.05;No;> 2 anos;Automatico
7359-PTSXY;No;1;Month-to-month;Electronic check;45.75;Yes;< 1 ano;Manual
9470-RTWDV;No;26;One year;Credit card (automatic);82;No;> 2 anos;Automatico
2176-OSJUV;No;71;Two year;Bank transfer (automatic);65.15;No;> 2 anos;Automatico
9348-YVOMK;No;4;Month-to-month;Credit card (automatic);44.8;No;< 1 ano;Automatico
8104-OSKWT;No;12;Month-to-month;Electronic check;79.8;No;1-2 anos;Manual
4521-YEEHE;No;18;Month-to-month;Electronic check;88.85;No;1-2 anos;Manual
4090-KPJIP;No;3;Month-to-month;Electronic check;74.95;No;< 1 ano;Manual
3786-WOVKF;Yes;72;One year;Bank transfer (automatic);106.85;No;> 2 anos;Automatico
4503-BDXBD;No;11;Month-to-month;Electronic check;74.95;Yes;< 1 ano;Manual
6086-ESGRL;No;1;Month-to-month;Credit card (automatic);80.15;Yes;< 1 ano;Automatico
2592-HODOV;No;13;One year;Credit card (automatic);19.3;No;1-2 anos;Automatico
3886-CERTZ;No;72;One year;Electronic check;109.25;Yes;> 2 anos;Manual
7995-ZHHNZ;No;42;One year;Credit card (automatic);56.1;No;> 2 anos;Automatico
3824-RHKVR;No;17;Month-to-month;Credit card (automatic);19.7;No;1-2 anos;Automatico
5816-SCGFC;Yes;7;Month-to-month;Mailed check;51.3;No;< 1 ano;Manual
5989-AXPUC;No;68;Two year;Mailed check;118.6;No;> 2 anos;Manual
4979-HPRFL;No;56;Two year;Bank transfer (automatic);24.15;No;> 2 anos;Automatico
8590-OHDIW;No;38;One year;Mailed check;20.3;No;> 2 anos;Manual
8015-IHCGW;No;72;Two year;Electronic check;115.5;No;> 2 anos;Manual
2332-TODQS;No;48;One year;Credit card (automatic);25.05;No;> 2 anos;Automatico
9278-VZKCD;Yes;52;Month-to-month;Electronic check;109.1;No;> 2 anos;Manual
8008-OTEZX;No;35;One year;Mailed check;19.65;No;> 2 anos;Manual
2773-OVBPK;No;67;Two year;Bank transfer (automatic);111.3;No;> 2 anos;Automatico
5999-LCXAO;No;1;Month-to-month;Mailed check;29.9;No;< 1 ano;Manual
5206-XZZQI;No;53;Month-to-month;Mailed check;80.6;No;> 2 anos;Manual
4803-LBYPN;No;34;Month-to-month;Mailed check;20.8;No;> 2 anos;Manual
5759-RCVCB;No;3;Month-to-month;Credit card (automatic);35.2;Yes;< 1 ano;Automatico
6372-RFVNS;No;1;Month-to-month;Electronic check;78.8;Yes;< 1 ano;Manual
2139-FQHLM;No;19;Month-to-month;Mailed check;89.95;No;1-2 anos;Manual
8261-GWDBQ;Yes;60;Two year;Bank transfer (automatic);116.05;No;> 2 anos;Automatico
1093-YSWCA;No;11;Two year;Credit card (automatic);19.55;No;< 1 ano;Automatico
8938-UMKPI;No;47;Month-to-month;Electronic check;106.4;Yes;> 2 anos;Manual
0991-BRRFB;No;18;Month-to-month;Electronic check;49.4;Yes;1-2 anos;Manual
3882-IYOIJ;No;60;Two year;Credit card (automatic);115.25;No;> 2 anos;Automatico
8749-TZYEC;No;72;Two year;Credit card (automatic);24.8;No;> 2 anos;Automatico
1755-FZQEC;No;39;One year;Mailed check;19.9;No;> 2 anos;Manual
3115-JPJDD;No;59;One year;Credit card (automatic);81.25;No;> 2 anos;Automatico
5600-KTXFM;No;2;Month-to-month;Mailed check;69.95;No;< 1 ano;Manual
3871-IKPYH;Yes;1;Month-to-month;Electronic check;69.1;Yes;< 1 ano;Manual
6319-IEJWJ;No;20;Month-to-month;Electronic check;90.2;Yes;1-2 anos;Manual
9025-AOMKI;No;6;Month-to-month;Bank transfer (automatic);93.55;Yes;< 1 ano;Automatico
6339-TBELP;No;71;Two year;Credit card (automatic);86.4;No;> 2 anos;Automatico
7964-YESJC;No;24;Month-to-month;Mailed check;66.3;No;> 2 anos;Manual
6173-GOLSU;Yes;67;Month-to-month;Credit card (automatic);94.65;No;> 2 anos;Automatico
5275-SQEIZ;No;1;Month-to-month;Mailed check;80.85;Yes;< 1 ano;Manual
7716-YTYHG;No;48;One year;Mailed check;82.05;Yes;> 2 anos;Manual
9938-ZREHM;No;37;One year;Mailed check;72.1;No;> 2 anos;Manual
7950-XWOVN;No;11;Month-to-month;Mailed check;34.7;No;< 1 ano;Manual
4390-KYULV;No;3;Month-to-month;Credit card (automatic);20.55;Yes;< 1 ano;Automatico
4647-MUZON;No;18;Month-to-month;Credit card (automatic);95.95;No;1-2 anos;Automatico
9702-AIUJO;No;50;One year;Bank transfer (automatic);44.8;No;> 2 anos;Automatico
8849-PRIQJ;No;67;One year;Electronic check;109.4;No;> 2 anos;Manual
8851-RAGOV;No;25;Month-to-month;Mailed check;71.05;No;> 2 anos;Manual
1304-NECVQ;Yes;2;Month-to-month;Electronic check;78.55;Yes;< 1 ano;Manual
5396-IZEPB;No;9;Month-to-month;Credit card (automatic);19.7;No;< 1 ano;Automatico
1729-VLAZJ;No;10;One year;Mailed check;40.25;No;< 1 ano;Manual
8285-ABVLB;No;70;Two year;Credit card (automatic);19.85;No;> 2 anos;Automatico
0701-TJSEF;No;9;Month-to-month;Bank transfer (automatic);68.25;No;< 1 ano;Automatico
5712-VBOXD;No;4;Month-to-month;Credit card (automatic);20.15;No;< 1 ano;Automatico
6629-LADHQ;No;2;Month-to-month;Mailed check;50.95;No;< 1 ano;Manual
8945-GRKHX;No;1;Month-to-month;Electronic check;78.65;Yes;< 1 ano;Manual
1559-DTODC;No;19;Month-to-month;Bank transfer (automatic);25.15;No;1-2 anos;Automatico
4797-MIWUM;No;7;Month-to-month;Bank transfer (automatic);20.25;No;< 1 ano;Automatico
6959-UWKHF;No;1;Month-to-month;Electronic check;42.9;Yes;< 1 ano;Manual
8720-RQSBJ;Yes;1;Month-to-month;Electronic check;44;No;< 1 ano;Manual
4537-CIBHB;No;9;One year;Mailed check;20.25;No;< 1 ano;Manual
3815-SLMEF;No;3;Month-to-month;Mailed check;34.25;Yes;< 1 ano;Manual
5154-VEKBL;No;9;Month-to-month;Mailed check;58.5;Yes;< 1 ano;Manual
4324-AHJKS;No;5;Month-to-month;Credit card (automatic);55.8;No;< 1 ano;Automatico
4355-CVPVS;No;56;One year;Bank transfer (automatic);88.9;No;> 2 anos;Automatico
4495-LHSSK;No;18;Month-to-month;Mailed check;57.65;No;1-2 anos;Manual
5655-JSMZM;Yes;49;Month-to-month;Electronic check;96.2;Yes;> 2 anos;Manual
5915-ANOEI;No;70;Two year;Mailed check;79.15;No;> 2 anos;Manual
9861-PDSZP;No;72;Two year;Credit card (automatic);108.05;No;> 2 anos;Automatico
4505-EXZHB;Yes;6;Month-to-month;Electronic check;74.4;Yes;< 1 ano;Manual
7225-CBZPL;Yes;17;Month-to-month;Electronic check;94.8;No;1-2 anos;Manual
6704-UTUKK;No;29;Month-to-month;Electronic check;45.9;No;> 2 anos;Manual
4587-VVTOX;No;6;Month-to-month;Electronic check;105.3;Yes;< 1 ano;Manual
2019-HDCZY;No;63;Two year;Electronic check;102.6;No;> 2 anos;Manual
4652-NNHNY;No;16;Month-to-month;Bank transfer (automatic);73.85;Yes;1-2 anos;Automatico
8788-DOXSU;No;59;One year;Bank transfer (automatic);61.35;No;> 2 anos;Automatico
7404-JLKQG;No;3;Month-to-month;Electronic check;57.55;No;< 1 ano;Manual
7421-ZLUPA;No;8;Month-to-month;Mailed check;29.25;No;< 1 ano;Manual
8972-HJWNV;Yes;7;Month-to-month;Electronic check;84.55;Yes;< 1 ano;Manual
3274-NSDWE;No;68;Two year;Credit card (automatic);19.6;No;> 2 anos;Automatico
2632-IVXVF;No;68;Two year;Credit card (automatic);111.75;No;> 2 anos;Automatico
3692-JHONH;Yes;52;One year;Electronic check;106.5;No;> 2 anos;Manual
8915-NNTRC;No;72;Two year;Credit card (automatic);107.7;No;> 2 anos;Automatico
5914-GXMDA;No;32;One year;Mailed check;19.3;No;> 2 anos;Manual
7463-IFMQU;No;72;Two year;Bank transfer (automatic);20.05;No;> 2 anos;Automatico
2920-RNCEZ;No;1;Month-to-month;Credit card (automatic);69.95;No;< 1 ano;Automatico
2541-YGPKE;No;42;One year;Credit card (automatic);63.7;No;> 2 anos;Automatico
8515-OCTJS;No;25;Two year;Credit card (automatic);24.75;Yes;> 2 anos;Automatico
5382-TEMLV;No;45;Month-to-month;Bank transfer (automatic);50.9;No;> 2 anos;Automatico
3441-CGZJH;No;43;One year;Credit card (automatic);60.4;No;> 2 anos;Automatico
9592-ERDKV;No;37;One year;Mailed check;79.25;No;> 2 anos;Manual
2860-RANUS;Yes;20;Month-to-month;Credit card (automatic);85.8;Yes;1-2 anos;Automatico
5261-QSHQM;No;4;Month-to-month;Electronic check;24.45;Yes;< 1 ano;Manual
4778-IZARL;No;63;Two year;Credit card (automatic);110.1;No;> 2 anos;Automatico
0432-CAJZV;No;3;Month-to-month;Mailed check;90.7;No;< 1 ano;Manual
7008-LZVOZ;No;66;Two year;Credit card (automatic);25.3;No;> 2 anos;Automatico
8868-WOZGU;No;28;Month-to-month;Electronic check;105.7;Yes;> 2 anos;Manual
1200-TUZHR;Yes;8;Month-to-month;Electronic check;85.2;No;< 1 ano;Manual
9365-CSLBQ;No;71;Two year;Mailed check;24.35;No;> 2 anos;Manual
1334-FJSVR;No;1;Month-to-month;Electronic check;24.25;Yes;< 1 ano;Manual
5884-FBCTL;No;72;Two year;Bank transfer (automatic);25.1;No;> 2 anos;Automatico
7130-CTCUS;Yes;16;Month-to-month;Bank transfer (automatic);54.55;No;1-2 anos;Automatico
6242-FEGFD;No;66;Two year;Mailed check;96.6;No;> 2 anos;Manual
7625-XCQRH;No;11;Month-to-month;Electronic check;76.5;Yes;< 1 ano;Manual
6194-HBGQN;No;51;One year;Credit card (automatic);81.15;No;> 2 anos;Automatico
7634-WSWDB;No;8;Month-to-month;Electronic check;38.5;No;< 1 ano;Manual
6986-IXNDM;No;14;Month-to-month;Electronic check;92.9;No;1-2 anos;Manual
1731-TVIUK;No;4;Month-to-month;Electronic check;93.5;Yes;< 1 ano;Manual
2987-BJXIK;No;70;Two year;Mailed check;84.7;No;> 2 anos;Manual
9769-TSBZE;No;70;Two year;Electronic check;66;No;> 2 anos;Manual
0406-BPDVR;Yes;54;One year;Credit card (automatic);101.5;Yes;> 2 anos;Automatico
0618-XWMSS;No;28;Month-to-month;Bank transfer (automatic);74.9;Yes;> 2 anos;Automatico
1395-WSWXR;No;24;Two year;Mailed check;20.75;No;> 2 anos;Manual
6023-GSSXW;No;69;Two year;Credit card (automatic);61.45;No;> 2 anos;Automatico
6752-APNJL;No;42;Month-to-month;Mailed check;54.5;No;> 2 anos;Manual
5276-KQWHG;Yes;2;Month-to-month;Electronic check;69.6;Yes;< 1 ano;Manual
0420-HLGXF;Yes;39;Month-to-month;Electronic check;99.75;No;> 2 anos;Manual
7446-KQISO;No;45;Two year;Bank transfer (automatic);109.75;No;> 2 anos;Automatico
9823-EALYC;No;72;Two year;Bank transfer (automatic);80.85;No;> 2 anos;Automatico
0582-AVCLN;No;38;Two year;Mailed check;20.3;No;> 2 anos;Manual
5803-NQJZO;No;72;Two year;Bank transfer (automatic);67.8;No;> 2 anos;Automatico
2565-JSLRY;No;1;Month-to-month;Mailed check;24.05;Yes;< 1 ano;Manual
2607-DHDAK;No;72;Two year;Credit card (automatic);19.8;No;> 2 anos;Automatico
1073-XXCZD;No;55;Two year;Bank transfer (automatic);25.7;No;> 2 anos;Automatico
0743-HRVFF;No;51;One year;Electronic check;56.15;No;> 2 anos;Manual
4006-HKYHO;No;63;Two year;Bank transfer (automatic);86.7;No;> 2 anos;Automatico
3727-JEZTU;No;1;Month-to-month;Mailed check;20.4;No;< 1 ano;Manual
8143-ETQTI;No;23;Two year;Mailed check;19.65;No;1-2 anos;Manual
6689-KXGBO;No;1;Month-to-month;Electronic check;50.55;Yes;< 1 ano;Manual
9667-TKTVZ;No;2;Month-to-month;Mailed check;54.35;No;< 1 ano;Manual
3657-COGMW;Yes;52;Month-to-month;Credit card (automatic);108.1;No;> 2 anos;Automatico
8570-KLJYJ;No;36;One year;Mailed check;54.45;No;> 2 anos;Manual
7754-IXRMC;No;1;Month-to-month;Mailed check;45.35;No;< 1 ano;Manual
9473-CBZOP;No;28;One year;Mailed check;59;No;> 2 anos;Manual
2969-WGHQO;No;7;One year;Electronic check;69.45;No;< 1 ano;Manual
6615-NGGZJ;No;14;Month-to-month;Electronic check;100.55;Yes;1-2 anos;Manual
4334-HOWRP;Yes;72;Two year;Credit card (automatic);64.95;No;> 2 anos;Automatico
4255-DDUOU;No;1;Month-to-month;Mailed check;20.5;Yes;< 1 ano;Manual
5863-OOKCL;No;10;Month-to-month;Mailed check;18.85;No;< 1 ano;Manual
1686-STUHN;No;42;One year;Bank transfer (automatic);19.8;No;> 2 anos;Automatico
1329-VHWNP;No;7;Month-to-month;Bank transfer (automatic);25.05;No;< 1 ano;Automatico
2984-MIIZL;No;4;Month-to-month;Bank transfer (automatic);74.8;Yes;< 1 ano;Automatico
0266-GMEAO;No;72;Two year;Credit card (automatic);114.3;No;> 2 anos;Automatico
5590-YRFJT;No;20;Month-to-month;Electronic check;24.45;Yes;1-2 anos;Manual
5574-NXZIU;No;63;Two year;Credit card (automatic);109.2;No;> 2 anos;Automatico
0019-GFNTW;No;56;Two year;Bank transfer (automatic);45.05;No;> 2 anos;Automatico
4256-ZWTZI;No;5;Month-to-month;Mailed check;51;No;< 1 ano;Manual
8309-PPCED;No;72;Two year;Bank transfer (automatic);110.45;No;> 2 anos;Automatico
4098-NAUKP;Yes;68;Month-to-month;Electronic check;84.65;No;> 2 anos;Manual
5196-WPYOW;No;67;One year;Mailed check;60.05;No;> 2 anos;Manual
4608-LCIMN;No;8;Month-to-month;Bank transfer (automatic);44.65;No;< 1 ano;Automatico
1485-YDHMM;No;52;Month-to-month;Bank transfer (automatic);93.25;No;> 2 anos;Automatico
4054-CUMIA;No;18;Month-to-month;Mailed check;20.25;No;1-2 anos;Manual
0603-TPMIB;No;59;Two year;Mailed check;25.45;No;> 2 anos;Manual
