customerID;SeniorCitizen;tenure;Contract;PaymentMethod;MonthlyCharges;Churn;tenure_group;auto_payment;churn_prob;pred
6416-TVAIH;No;1;Month-to-month;Electronic check;68.5;Yes;< 1 ano;Manual;0.5751764222595527;Yes
5451-YHYPW;Yes;72;Two year;Credit card (automatic);115.75;No;> 2 anos;Automatico;0.07112989824568224;No
7629-WFGLW;Yes;56;One year;Electronic check;95.65;No;> 2 anos;Manual;0.18789659797182284;No
1567-DSCIC;No;8;Month-to-month;Electronic check;94;Yes;< 1 ano;Manual;0.6809037935588723;Yes
7919-ZODZZ;No;10;One year;Mailed check;65.9;No;< 1 ano;Manual;0.2486094040402271;No
2683-BPJSO;No;29;Month-to-month;Electronic check;84.45;Yes;> 2 anos;Manual;0.439829549925694;Yes
2157-MXBJS;No;13;One year;Mailed check;75.3;Yes;1-2 anos;Manual;0.2782662374172878;Yes
8207-VVMYB;No;70;Two year;Bank transfer (automatic);26;No;> 2 anos;Automatico;0.00447197224634198;No
9732-EQMWY;No;49;Month-to-month;Electronic check;99.4;No;> 2 anos;Manual;0.369749678038605;Yes
1087-UDSIH;No;3;Month-to-month;Mailed check;19.6;Yes;< 1 ano;Manual;0.24769573689437896;No
2121-JAFOM;No;72;Two year;Credit card (automatic);115.55;No;> 2 anos;Automatico;0.04675577189515371;No
2819-GWENI;No;28;One year;Mailed check;19.9;No;> 2 anos;Manual;0.04733138288658048;No
3814-MLAXC;No;31;Month-to-month;Credit card (automatic);79.85;Yes;> 2 anos;Automatico;0.3159331569756124;Yes
5811-IWXYM;No;52;One year;Bank transfer (automatic);101.25;No;> 2 anos;Automatico;0.12527208295588307;No
7044-YAACC;Yes;4;Month-to-month;Electronic check;70.2;No;< 1 ano;Manual;0.6647103290074029;Yes
4123-DVHPH;No;9;Month-to-month;Electronic check;88.05;No;< 1 ano;Manual;0.6362944083341651;Yes
5442-UTCVD;No;3;Month-to-month;Electronic check;91.85;Yes;< 1 ano;Manual;0.7056625754416769;Yes
2789-CZANW;No;64;Two year;Bank transfer (automatic);110.3;No;> 2 anos;Automatico;0.05323680413980211;No
2091-RFFBA;Yes;31;Month-to-month;Electronic check;73.9;Yes;> 2 anos;Manual;0.45958726946706896;Yes
2114-MGINA;No;14;Month-to-month;Mailed check;89.8;Yes;1-2 anos;Manual;0.6063136940095332;Yes
3740-RLMVT;Yes;67;One year;Bank transfer (automatic);60.95;No;> 2 anos;Automatico;0.04158534804880232;No
2192-OZITF;No;45;Two year;Mailed check;73.55;No;> 2 anos;Manual;0.05280141966456899;No
2186-QZEYA;Yes;29;Month-to-month;Bank transfer (automatic);58.55;No;> 2 anos;Automatico;0.299931460201426;Yes
3284-SVCRO;No;45;Two year;Mailed check;25.5;No;> 2 anos;Manual;0.014667694235711331;No
7504-UWHNB;No;25;Month-to-month;Electronic check;69.75;No;> 2 anos;Manual;0.3762855636345531;Yes
1431-AIDJQ;No;33;Two year;Credit card (automatic);82.1;No;> 2 anos;Automatico;0.07144366387275765;No
9019-QVLZD;No;1;Month-to-month;Electronic check;79.55;Yes;< 1 ano;Manual;0.6471750157419969;Yes
4369-NYSCF;No;56;One year;Bank transfer (automatic);75.75;No;> 2 anos;Automatico;0.05816282843338848;No
5324-KTGCG;No;71;One year;Electronic check;20.85;No;> 2 anos;Manual;0.011142115518592607;No
1455-ESIQH;No;1;Month-to-month;Electronic check;89.1;Yes;< 1 ano;Manual;0.7045517438465654;Yes
2979-SXESE;No;17;Month-to-month;Electronic check;94.4;Yes;1-2 anos;Manual;0.6113306582554947;Yes
4013-TLDHQ;No;19;Month-to-month;Electronic check;78.25;Yes;1-2 anos;Manual;0.48472981076323196;Yes
5325-UWTWJ;No;31;Month-to-month;Credit card (automatic);90.55;No;> 2 anos;Automatico;0.3826062001123005;Yes
3969-GYXEL;No;11;Month-to-month;Electronic check;76.4;No;< 1 ano;Manual;0.5421405123142592;Yes
4468-YDOVK;No;5;Month-to-month;Bank transfer (automatic);48.65;No;< 1 ano;Automatico;0.328065834655134;Yes
9351-LZYGF;No;42;Month-to-month;Credit card (automatic);66.4;No;> 2 anos;Automatico;0.17823498643214453;No
4366-CTOUZ;No;50;Two year;Mailed check;100.2;No;> 2 anos;Manual;0.08865090541750341;No
7903-CMPEY;Yes;1;Month-to-month;Electronic check;80.3;Yes;< 1 ano;Manual;0.744069839140289;Yes
2675-OTVVJ;Yes;31;Month-to-month;Electronic check;89.45;No;> 2 anos;Manual;0.5659368540012376;Yes
8430-TWCBX;No;49;One year;Credit card (automatic);20.7;No;> 2 anos;Automatico;0.017098590336008707;No
6741-QRLUP;No;63;Two year;Credit card (automatic);80.3;No;> 2 anos;Automatico;0.024902881902005583;No
0537-QYZZN;Yes;24;Month-to-month;Electronic check;79.85;No;> 2 anos;Manual;0.5615072395018328;Yes
2592-SEIFQ;No;3;Month-to-month;Electronic check;24.75;Yes;< 1 ano;Manual;0.2749954422687786;Yes
3372-CDXFJ;No;13;One year;Bank transfer (automatic);24.5;No;1-2 anos;Automatico;0.06398101491379844;No
9896-UYMIE;No;66;One year;Bank transfer (automatic);114.3;No;> 2 anos;Automatico;0.11141208273413532;No
0853-NWIFK;No;45;One year;Electronic check;100.3;No;> 2 anos;Manual;0.19945565930419148;No
2520-SGTTA;No;0;Two year;Mailed check;20;No;< 1 ano;Manual;0.05850202007749178;No
7481-ATQQS;Yes;49;Month-to-month;Credit card (automatic);90.85;Yes;> 2 anos;Automatico;0.3402225881611988;Yes
0377-JBKKT;No;22;Month-to-month;Mailed check;57.95;No;1-2 anos;Manual;0.3264559714968335;Yes
0228-MAUWC;No;19;Month-to-month;Electronic check;59.55;No;1-2 anos;Manual;0.3600942547533419;Yes
5502-RLUYV;No;69;Month-to-month;Electronic check;103.95;Yes;> 2 anos;Manual;0.24777612985992334;No
7663-YJHSN;No;72;Two year;Bank transfer (automatic);103.95;No;> 2 anos;Automatico;0.03443338178600397;No
4915-BFSXL;No;70;Two year;Credit card (automatic);68.95;No;> 2 anos;Automatico;0.014411317867093067;No
1307-ATKGB;No;24;Month-to-month;Electronic check;89.55;No;> 2 anos;Manual;0.5184541457484234;Yes
8417-FMLZI;No;6;Month-to-month;Credit card (automatic);83.55;Yes;< 1 ano;Automatico;0.5515548754189885;Yes
3714-XPXBW;No;37;Month-to-month;Credit card (automatic);78.9;No;> 2 anos;Automatico;0.26711610804865676;Yes
1850-AKQEP;No;8;Month-to-month;Mailed check;20.35;No;< 1 ano;Manual;0.21996125618776655;No
5227-JSCFE;Yes;71;Two year;Credit card (automatic);46.35;No;> 2 anos;Automatico;0.011642479404348089;No
5372-FBKBN;No;21;Month-to-month;Mailed check;20.75;No;1-2 anos;Manual;0.15298729550531834;No
0378-XSZPU;No;58;One year;Credit card (automatic);60.3;Yes;> 2 anos;Automatico;0.03628610760036447;No
5951-AOFIH;No;33;Month-to-month;Credit card (automatic);66.4;No;> 2 anos;Automatico;0.2292871451116236;No
8652-YHIYU;No;16;One year;Credit card (automatic);79.5;No;1-2 anos;Automatico;0.21805328157544582;No
5278-PNYOX;No;49;Two year;Credit card (automatic);100.65;No;> 2 anos;Automatico;0.06806591466169641;No
2263-SFSQZ;No;51;Two year;Mailed check;24.95;No;> 2 anos;Manual;0.011737971292517317;No
9950-MTGYX;No;28;Two year;Credit card (automatic);20.3;No;> 2 anos;Automatico;0.016506514907325357;No
3397-AVTKU;No;43;Two year;Electronic check;60;No;> 2 anos;Manual;0.039578543860862736;No
3134-DSHVC;No;63;Two year;Credit card (automatic);98;No;> 2 anos;Automatico;0.039880238070215825;No
6543-XRMYR;Yes;30;Month-to-month;Electronic check;99.7;Yes;> 2 anos;Manual;0.6415420730131929;Yes
4925-LMHOK;No;15;Month-to-month;Credit card (automatic);58.6;Yes;1-2 anos;Automatico;0.3111701755562988;Yes
0667-NSRGI;No;48;One year;Mailed check;69.55;No;> 2 anos;Manual;0.08786287847595002;No
8242-JSVBO;No;7;Month-to-month;Bank transfer (automatic);44.65;No;< 1 ano;Automatico;0.2896496342302435;Yes
2665-NPTGL;Yes;26;Month-to-month;Bank transfer (automatic);98.1;No;> 2 anos;Automatico;0.5852839312067565;Yes
7908-QCBCA;No;1;Month-to-month;Mailed check;69.4;Yes;< 1 ano;Manual;0.5812078852455999;Yes
4116-IQRFR;No;4;One year;Credit card (automatic);24.1;No;< 1 ano;Automatico;0.0848634332574029;No
8259-DZLIZ;No;64;One year;Bank transfer (automatic);53.85;No;> 2 anos;Automatico;0.024909711878896713;No
0442-ZXKVS;Yes;54;One year;Bank transfer (automatic);115.6;No;> 2 anos;Automatico;0.23516893364894476;No
7853-WNZSY;No;1;Month-to-month;Credit card (automatic);19.75;No;< 1 ano;Automatico;0.2025169798817468;No
8606-OEGQZ;No;18;Two year;Credit card (automatic);25.3;No;1-2 anos;Automatico;0.026627089559357185;No
9489-JMTTN;No;72;Two year;Credit card (automatic);89.75;No;> 2 anos;Automatico;0.023570907873530823;No
0967-BMLBD;No;11;One year;Mailed check;20;No;< 1 ano;Manual;0.08298711480341284;No
5006-MXVRN;No;39;Two year;Credit card (automatic);20.7;No;> 2 anos;Automatico;0.01140086308841126;No
9658-WYUFB;No;17;Month-to-month;Electronic check;94.4;Yes;1-2 anos;Manual;0.6113306582554947;Yes
8327-WKMIE;No;37;One year;Credit card (automatic);20.15;No;> 2 anos;Automatico;0.025449547957814445;No
2013-SGDXK;No;1;Month-to-month;Electronic check;84.3;Yes;< 1 ano;Manual;0.6763765654080377;Yes
3633-CDBUW;No;17;One year;Electronic check;80.85;No;1-2 anos;Manual;0.28069447290311167;Yes
3956-MGXOG;No;28;Month-to-month;Electronic check;80.6;No;> 2 anos;Manual;0.42249603011604037;Yes
9274-UARKJ;No;15;Month-to-month;Bank transfer (automatic);83.2;No;1-2 anos;Automatico;0.47036639358363275;Yes
0103-CSITQ;No;57;One year;Bank transfer (automatic);109.4;No;> 2 anos;Automatico;0.13067161972679064;No
3506-LCJDC;No;1;Month-to-month;Bank transfer (automatic);19.95;Yes;< 1 ano;Automatico;0.20340602058893736;No
8671-KKKOS;No;46;Month-to-month;Electronic check;45.55;No;> 2 anos;Manual;0.1292403299522219;No
2607-FBDFF;No;1;Month-to-month;Credit card (automatic);49;No;< 1 ano;Automatico;0.3619572542695094;Yes
4355-HBJHH;No;67;Two year;Electronic check;79.7;Yes;> 2 anos;Manual;0.02958527959408255;No
0318-QUUOB;No;1;Month-to-month;Electronic check;80.55;Yes;< 1 ano;Manual;0.6534238682241403;Yes
5520-FVEWJ;No;12;Month-to-month;Electronic check;84.5;Yes;1-2 anos;Manual;0.5881758651650151;Yes
5339-TJFEK;No;62;Month-to-month;Electronic check;105.5;No;> 2 anos;Manual;0.305311750743516;Yes
1385-TQOZW;No;9;Month-to-month;Credit card (automatic);20.45;No;< 1 ano;Automatico;0.1635155047543249;No
5914-XRFQB;No;72;Two year;Bank transfer (automatic);115.8;No;> 2 anos;Automatico;0.04706290831416733;No
4329-YPDDQ;No;20;Month-to-month;Bank transfer (automatic);108.2;No;1-2 anos;Automatico;0.59694145716028;Yes
7787-BNTZM;No;6;Month-to-month;Bank transfer (automatic);20.15;No;< 1 ano;Automatico;0.1772331358488026;No
9415-TPKRV;No;8;Month-to-month;Electronic check;55.75;No;< 1 ano;Manual;0.4272354842876228;Yes
4877-EVATK;No;1;Month-to-month;Mailed check;20;Yes;< 1 ano;Manual;0.2631377095523521;Yes
2697-NQBPF;No;34;Month-to-month;Electronic check;105.35;No;> 2 anos;Manual;0.5391430943931476;Yes
3709-OIJEA;No;26;One year;Electronic check;85.2;No;> 2 anos;Manual;0.24278018760160713;No
7639-SUPCW;No;22;Month-to-month;Credit card (automatic);48.8;Yes;1-2 anos;Automatico;0.21253140500675063;No
8746-OQQRW;No;4;Month-to-month;Mailed check;25.25;No;< 1 ano;Manual;0.2707548234462249;Yes
3181-MIZBN;No;16;Month-to-month;Electronic check;19.75;No;1-2 anos;Manual;0.17317676559059972;No
9084-OAYKL;No;58;Two year;Mailed check;20.8;No;> 2 anos;Manual;0.008219906647651019;No
2400-XIWIO;No;71;Two year;Electronic check;90.1;No;> 2 anos;Manual;0.034055481486567646;No
1069-XAIEM;Yes;1;Month-to-month;Electronic check;85.05;Yes;< 1 ano;Manual;0.7681251784424427;Yes
7569-NMZYQ;No;72;Two year;Bank transfer (automatic);118.75;No;> 2 anos;Automatico;0.050834835238083804;No
5201-USSQZ;No;26;Month-to-month;Credit card (automatic);85.9;No;> 2 anos;Automatico;0.3939553587090684;Yes
4658-HCOHW;No;21;Month-to-month;Electronic check;102.8;Yes;1-2 anos;Manual;0.6325756670470009;Yes
2211-RMNHO;No;68;Two year;Bank transfer (automatic);85.3;No;> 2 anos;Automatico;0.02399269447272927;No
1741-WTPON;No;56;Two year;Mailed check;115.85;No;> 2 anos;Manual;0.10804681669851417;No
3932-IJWDZ;No;45;Month-to-month;Bank transfer (automatic);103.65;No;> 2 anos;Automatico;0.3520364277282419;Yes
3594-KADLU;No;3;Month-to-month;Mailed check;35.1;No;< 1 ano;Manual;0.33514251190381533;Yes
2853-CWQFQ;No;1;Month-to-month;Mailed check;59.55;No;< 1 ano;Manual;0.5142628149592855;Yes
0813-TAXXS;No;55;Two year;Bank transfer (automatic);77.8;No;> 2 anos;Automatico;0.03060964591447046;No
0626-QXNGV;No;72;Two year;Credit card (automatic);24.15;No;> 2 anos;Automatico;0.003964100432889509;No
6987-XQSJT;Yes;54;Month-to-month;Electronic check;79.5;Yes;> 2 anos;Manual;0.3066759280954653;Yes
9499-XPZXM;No;72;Two year;Bank transfer (automatic);64.75;No;> 2 anos;Automatico;0.01199898988557268;No
0311-QYWSS;No;6;Month-to-month;Electronic check;49.45;No;< 1 ano;Manual;0.4022661378648809;Yes
8705-DWKTI;No;52;Month-to-month;Credit card (automatic);83.8;No;> 2 anos;Automatico;0.19760322197464344;No
0325-XBFAC;No;8;Month-to-month;Electronic check;94.7;Yes;< 1 ano;Manual;0.6850684841175857;Yes
1202-KKGFU;No;12;Month-to-month;Bank transfer (automatic);54.2;No;1-2 anos;Automatico;0.3078426657212228;Yes
1852-XEMDW;No;22;Month-to-month;Mailed check;65.05;No;1-2 anos;Manual;0.37071326247367425;Yes
9426-SXNHE;No;2;Month-to-month;Bank transfer (automatic);18.75;No;< 1 ano;Automatico;0.19259621861113901;No
9068-FHQHD;No;40;Two year;Bank transfer (automatic);20.15;No;> 2 anos;Automatico;0.010848447446982153;No
9470-YFUYI;Yes;71;One year;Bank transfer (automatic);71;No;> 2 anos;Automatico;0.04734376318192712;No
9717-QEBGU;No;2;Month-to-month;Electronic check;70.3;No;< 1 ano;Manual;0.5786789081625887;Yes
5172-RKOCB;No;72;Two year;Credit card (automatic);108.95;No;> 2 anos;Automatico;0.03930541952775376;No
3540-RZJYU;No;15;Month-to-month;Electronic check;86.2;Yes;1-2 anos;Manual;0.5739062695023469;Yes
3178-CIFOT;No;23;One year;Credit card (automatic);19.65;No;1-2 anos;Automatico;0.04040936406871178;No
1791-PQHBB;No;2;Month-to-month;Credit card (automatic);61.2;No;< 1 ano;Automatico;0.4337053906353339;Yes
8701-DGLVH;No;51;Two year;Mailed check;20.45;No;> 2 anos;Manual;0.010386846151482465;No
6402-ZFPPI;Yes;25;Month-to-month;Mailed check;102.8;Yes;> 2 anos;Manual;0.6990566327686023;Yes
0980-FEXWF;No;26;One year;Mailed check;50.35;No;> 2 anos;Manual;0.10957041875830466;No
7486-KSRVI;No;43;One year;Electronic check;100;Yes;> 2 anos;Manual;0.2095369210938547;No
0504-HHAPI;Yes;27;Month-to-month;Credit card (automatic);88.3;Yes;> 2 anos;Automatico;0.5100230277622338;Yes
6305-YLBMM;No;69;One year;Bank transfer (automatic);104.05;Yes;> 2 anos;Automatico;0.0784646131572667;No
2988-GBIVW;Yes;70;Month-to-month;Electronic check;90.85;No;> 2 anos;Manual;0.25623737523442497;No
0463-TXOAK;No;52;Two year;Credit card (automatic);25.6;No;> 2 anos;Automatico;0.008289730918579244;No
5365-LLFYV;No;2;Month-to-month;Mailed check;45.85;No;< 1 ano;Manual;0.4122900518286542;Yes
5956-YHHRX;Yes;21;Month-to-month;Electronic check;104.35;No;1-2 anos;Manual;0.7361107817927991;Yes
6008-NAIXK;Yes;54;One year;Electronic check;55.45;No;> 2 anos;Manual;0.07598707723187038;No
1928-BXYIV;No;1;Month-to-month;Electronic check;61.15;No;< 1 ano;Manual;0.5252367793488815;Yes
4007-NHVHI;Yes;56;Month-to-month;Electronic check;96.85;No;> 2 anos;Manual;0.3991107294612527;Yes
7816-VGHTO;No;6;Two year;Mailed check;40.55;No;< 1 ano;Manual;0.0813313774098525;No
7544-ZVIKX;No;58;One year;Bank transfer (automatic);105.05;No;> 2 anos;Automatico;0.114084821302001;No
7508-DQAKK;No;64;Two year;Credit card (automatic);86.4;No;> 2 anos;Automatico;0.02833138517629267;No
5176-OLSKT;No;66;Two year;Bank transfer (automatic);66.9;No;> 2 anos;Automatico;0.015656208216554054;No
9356-AXGMP;No;38;One year;Electronic check;110.7;No;> 2 anos;Manual;0.29772951931431263;Yes
0362-ZBZWJ;No;36;Month-to-month;Electronic check;84.9;Yes;> 2 anos;Manual;0.3833685769591915;Yes
4211-MMAZN;No;1;Month-to-month;Mailed check;20.25;Yes;< 1 ano;Manual;0.2644718889174338;Yes
4274-OWWYO;No;1;Month-to-month;Electronic check;74.35;Yes;< 1 ano;Manual;0.6139044391492685;Yes
1541-ETJZO;No;1;Month-to-month;Mailed check;62.05;Yes;< 1 ano;Manual;0.5313996189283868;Yes
1319-YLZJG;No;12;Month-to-month;Electronic check;84.6;No;1-2 anos;Manual;0.5888413110675498;Yes
3050-RLLXC;No;56;Two year;Credit card (automatic);81.25;No;> 2 anos;Automatico;0.03243130306809934;No
6583-KQJLK;Yes;15;Month-to-month;Electronic check;94.65;No;1-2 anos;Manual;0.7251154926678397;Yes
8544-JNBOX;No;72;Two year;Mailed check;20.8;No;> 2 anos;Manual;0.005043919810346441;No
0637-KVDLV;No;2;Month-to-month;Electronic check;76.5;Yes;< 1 ano;Manual;0.6195695699613618;Yes
8884-FEEWR;No;35;One year;Bank transfer (automatic);20.6;No;> 2 anos;Automatico;0.027580235404001303;No
8785-EPNCG;No;11;Month-to-month;Credit card (automatic);23.15;Yes;< 1 ano;Automatico;0.16405901588166022;No
2072-ZVJJX;No;68;Two year;Bank transfer (automatic);25.25;No;> 2 anos;Automatico;0.004698379001992295;No
1582-RAFML;No;1;Month-to-month;Mailed check;60.1;Yes;< 1 ano;Manual;0.5180372029562317;Yes
8740-CRYFY;No;1;Month-to-month;Electronic check;78.95;Yes;< 1 ano;Manual;0.6434012336561175;Yes
3569-VLDHH;No;66;One year;Electronic check;75.1;No;> 2 anos;Manual;0.05627805569268342;No
2962-XPMCQ;No;2;Month-to-month;Electronic check;45.15;Yes;< 1 ano;Manual;0.40763721599129504;Yes
8727-XDPUD;No;37;Two year;Credit card (automatic);35.8;No;> 2 anos;Automatico;0.018388973294354814;No
1043-UXOVO;No;71;Two year;Credit card (automatic);113.15;No;> 2 anos;Automatico;0.045400426647496016;No
3996-ZNWYK;Yes;71;Two year;Credit card (automatic);19.8;No;> 2 anos;Automatico;0.0056471074655897405;No
2878-DHMIN;No;35;One year;Electronic check;19.9;No;> 2 anos;Manual;0.037403147861568925;No
7762-ONLJY;No;6;One year;Mailed check;19.7;No;< 1 ano;Manual;0.09664088939326025;No
5795-BKOYE;No;69;One year;Bank transfer (automatic);59.1;No;> 2 anos;Automatico;0.02416071993197964;No
8627-EHGIP;No;44;One year;Mailed check;53.95;Yes;> 2 anos;Manual;0.06734326089275612;No
0480-BIXDE;No;19;Month-to-month;Electronic check;96.8;No;1-2 anos;Manual;0.6103143411526901;Yes
0366-NQSHS;No;2;Month-to-month;Mailed check;19.35;No;< 1 ano;Manual;0.2529959507773553;No
3807-BPOMJ;No;55;One year;Electronic check;94.75;No;> 2 anos;Manual;0.13086512996851365;No
3892-NXAZG;No;72;Two year;Credit card (automatic);114.05;No;> 2 anos;Automatico;0.04495262566279296;No
0988-AADSA;No;72;Two year;Bank transfer (automatic);80.85;No;> 2 anos;Automatico;0.01855200685071505;No
8144-DGHXP;No;54;Two year;Electronic check;80.6;No;> 2 anos;Manual;0.04700949250025653;No
5174-RNGBH;No;9;Month-to-month;Mailed check;66.25;Yes;< 1 ano;Manual;0.4900704921410674;Yes
7270-BDIOA;No;22;Month-to-month;Electronic check;90;Yes;1-2 anos;Manual;0.5390305005258993;Yes
6654-QGBZZ;No;1;Month-to-month;Mailed check;19.9;No;< 1 ano;Manual;0.2626052509837684;Yes
9732-KPKBW;No;1;Month-to-month;Electronic check;53.95;Yes;< 1 ano;Manual;0.4758151215640908;Yes
3339-EAQNV;Yes;72;One year;Credit card (automatic);97.25;No;> 2 anos;Automatico;0.08983834134149571;No
0921-OHLVP;No;22;Month-to-month;Electronic check;83.05;No;1-2 anos;Manual;0.49136634917271277;Yes
8510-BBWMU;No;41;One year;Mailed check;19.75;No;> 2 anos;Manual;0.030393086170374475;No
0056-EPFBG;No;20;Two year;Credit card (automatic);39.4;No;1-2 anos;Automatico;0.036207476870616186;No
8696-JKZNU;Yes;37;Month-to-month;Electronic check;76.25;Yes;> 2 anos;Manual;0.42357787775375966;Yes
8041-TMEID;Yes;63;Two year;Credit card (automatic);108.5;No;> 2 anos;Automatico;0.0792433545605995;No
7321-ZNSLA;No;13;Two year;Mailed check;40.55;No;1-2 anos;Manual;0.06475607572090089;No
9475-NNDGC;No;71;One year;Bank transfer (automatic);113.15;No;> 2 anos;Automatico;0.09249368498503156;No
5825-XJOCM;No;48;One year;Bank transfer (automatic);64.4;No;> 2 anos;Automatico;0.05648842925355372;No
8125-QPFJD;No;72;Two year;Bank transfer (automatic);84.9;No;> 2 anos;Automatico;0.02069073380227018;No
2320-YKQBO;No;7;Month-to-month;Mailed check;19.3;No;< 1 ano;Manual;0.22103713029341696;No
5923-GXUOC;No;10;Month-to-month;Electronic check;104.4;Yes;< 1 ano;Manual;0.7258134338383962;Yes
4973-RLZVI;No;30;One year;Credit card (automatic);74.65;No;> 2 anos;Automatico;0.12989445086546247;No
1215-EXRMO;No;50;Two year;Mailed check;20.55;No;> 2 anos;Manual;0.01078331161440555;No
2673-ZALNP;No;7;One year;Mailed check;19.9;No;< 1 ano;Manual;0.09408603013175197;No
9746-MDMBK;No;47;One year;Bank transfer (automatic);113.45;No;> 2 anos;Automatico;0.1926906730018064;No
3521-MNKLV;No;24;Month-to-month;Mailed check;49.7;No;> 2 anos;Manual;0.26479687497828336;Yes
2533-TIBIX;No;15;Month-to-month;Bank transfer (automatic);30.2;No;1-2 anos;Automatico;0.17149697055486837;No
1565-RHDJD;No;4;Month-to-month;Bank transfer (automatic);84.05;Yes;< 1 ano;Automatico;0.5722211310233641;Yes
7137-RYLPP;Yes;37;Month-to-month;Electronic check;85.7;Yes;> 2 anos;Manual;0.4878955388493464;Yes
7330-WZLNC;No;5;Month-to-month;Electronic check;90.8;Yes;< 1 ano;Manual;0.6846733737873018;Yes
0114-PEGZZ;No;33;Month-to-month;Electronic check;107.55;No;> 2 anos;Manual;0.5627817285955322;Yes
3359-DSRKA;No;58;Two year;Mailed check;19.85;No;> 2 anos;Manual;0.008009799495694846;No
3720-DBRWL;No;51;Two year;Credit card (automatic);83.85;No;> 2 anos;Automatico;0.04114428455975141;No
5281-BUZGT;Yes;36;Month-to-month;Electronic check;90.85;Yes;> 2 anos;Manual;0.5320065050987114;Yes
